"No.","Time","Source","Destination","Protocol","Sequence Number","Payload Length","Info"
"318","20.116472","","","IEEE 802.15.4","82","","Ack"
"319","20.271000","fe80::20f:f:f:f","ff02::1a","ICMPv6","1","76","RPL Control (DODAG Information Object)"
"320","20.324000","fe80::211:11:11:11","ff02::1a","ICMPv6","42","76","RPL Control (DODAG Information Object)"
"321","20.405000","::203:3:3:3","::201:1:1:1","UDP","79","23","8765  >  5678 Len=7"
"322","20.407472","","","IEEE 802.15.4","79","","Ack"
"323","20.424000","::201:1:1:1","::203:3:3:3","UDP","25","23","5678  >  8765 Len=7"
"324","20.426472","","","IEEE 802.15.4","25","","Ack"
"325","20.508000","fe80::204:4:4:4","ff02::1a","ICMPv6","73","76","RPL Control (DODAG Information Object)"
"326","20.872000","::208:8:8:8","::202:2:2:2","UDP","235","23","8765  >  5678 Len=7"
"327","20.874472","","","IEEE 802.15.4","235","","Ack"
"328","20.904000","::202:2:2:2","::208:8:8:8","UDP","83","23","5678  >  8765 Len=7"
"329","20.906472","","","IEEE 802.15.4","83","","Ack"
"330","21.390000","::210:10:10:10","::201:1:1:1","UDP","120","23","8765  >  5678 Len=7"
"331","21.392472","","","IEEE 802.15.4","120","","Ack"
"332","21.412000","::201:1:1:1","::210:10:10:10","UDP","26","23","5678  >  8765 Len=7"
"333","21.414472","","","IEEE 802.15.4","26","","Ack"
"334","21.533000","::20f:f:f:f","::202:2:2:2","UDP","2","23","8765  >  5678 Len=7"
"335","21.535472","","","IEEE 802.15.4","2","","Ack"
"336","21.538568","::202:2:2:2","::20f:f:f:f","UDP","84","23","5678  >  8765 Len=7"
"337","21.541040","","","IEEE 802.15.4","84","","Ack"
"338","21.705000","fe80::208:8:8:8","ff02::1a","ICMPv6","236","76","RPL Control (DODAG Information Object)"
"339","21.726000","::20e:e:e:e","::201:1:1:1","UDP","18","23","8765  >  5678 Len=7"
"340","21.728472","","","IEEE 802.15.4","18","","Ack"
"341","21.739000","::201:1:1:1","::20e:e:e:e","UDP","27","23","5678  >  8765 Len=7"
"342","21.741472","","","IEEE 802.15.4","27","","Ack"
"343","21.873000","fe80::20d:d:d:d","ff02::1a","ICMPv6","35","76","RPL Control (DODAG Information Object)"
"344","22.159000","fe80::210:10:10:10","ff02::1a","ICMPv6","121","76","RPL Control (DODAG Information Object)"
"345","22.352000","::20b:b:b:b","::202:2:2:2","UDP","116","23","8765  >  5678 Len=7"
"346","22.354472","","","IEEE 802.15.4","116","","Ack"
"347","22.372000","::202:2:2:2","::20b:b:b:b","UDP","85","23","5678  >  8765 Len=7"
"348","22.374472","","","IEEE 802.15.4","85","","Ack"
"349","22.460000","fe80::20c:c:c:c","ff02::1a","ICMPv6","37","76","RPL Control (DODAG Information Object)"
"350","22.486000","fe80::20e:e:e:e","ff02::1a","ICMPv6","19","76","RPL Control (DODAG Information Object)"
"351","22.649000","::207:7:7:7","::202:2:2:2","UDP","42","23","8765  >  5678 Len=7"
"352","22.651472","","","IEEE 802.15.4","42","","Ack"
"353","22.671000","::202:2:2:2","::207:7:7:7","UDP","86","23","5678  >  8765 Len=7"
"354","22.673472","","","IEEE 802.15.4","86","","Ack"
"355","23.039000","fe80::209:9:9:9","ff02::1a","ICMPv6","142","76","RPL Control (DODAG Information Object)"
"356","23.811000","::204:4:4:4","::202:2:2:2","UDP","74","23","8765  >  5678 Len=7"
"357","23.813472","","","IEEE 802.15.4","74","","Ack"
"358","23.837000","::202:2:2:2","::204:4:4:4","UDP","87","23","5678  >  8765 Len=7"
"359","23.839472","","","IEEE 802.15.4","87","","Ack"
"360","23.998000","::20d:d:d:d","::202:2:2:2","UDP","36","23","8765  >  5678 Len=7"
"361","24.000472","","","IEEE 802.15.4","36","","Ack"
"362","24.039000","::202:2:2:2","::20d:d:d:d","UDP","88","23","5678  >  8765 Len=7"
"363","24.041472","","","IEEE 802.15.4","88","","Ack"
"364","24.046000","fe80::207:7:7:7","ff02::1a","ICMPv6","43","76","RPL Control (DODAG Information Object)"
"365","24.077000","fe80::212:12:12:12","ff02::1a","ICMPv6","90","76","RPL Control (DODAG Information Object)"
"366","24.117000","::20c:c:c:c","::202:2:2:2","UDP","38","23","8765  >  5678 Len=7"
"367","24.119472","","","IEEE 802.15.4","38","","Ack"
"368","24.159000","::202:2:2:2","::20c:c:c:c","UDP","89","23","5678  >  8765 Len=7"
"369","24.161472","","","IEEE 802.15.4","89","","Ack"
"370","25.172000","::206:6:6:6","::202:2:2:2","UDP","186","23","8765  >  5678 Len=7"
"371","25.174472","","","IEEE 802.15.4","186","","Ack"
"372","25.200000","::202:2:2:2","::206:6:6:6","UDP","90","23","5678  >  8765 Len=7"
"373","25.202472","","","IEEE 802.15.4","90","","Ack"
"374","25.294000","::20a:a:a:a","::202:2:2:2","UDP","243","23","8765  >  5678 Len=7"
"375","25.296472","","","IEEE 802.15.4","243","","Ack"
"376","25.307000","::202:2:2:2","::20a:a:a:a","UDP","91","23","5678  >  8765 Len=7"
"377","25.309472","","","IEEE 802.15.4","91","","Ack"
"378","25.535000","::205:5:5:5","::201:1:1:1","UDP","126","23","8765  >  5678 Len=7"
"379","25.537472","","","IEEE 802.15.4","126","","Ack"
"380","25.563000","::201:1:1:1","::205:5:5:5","UDP","28","23","5678  >  8765 Len=7"
"381","25.565472","","","IEEE 802.15.4","28","","Ack"
"382","25.749000","::209:9:9:9","::201:1:1:1","UDP","143","23","8765  >  5678 Len=7"
"383","25.751472","","","IEEE 802.15.4","143","","Ack"
"384","25.793000","::201:1:1:1","::209:9:9:9","UDP","29","23","5678  >  8765 Len=7"
"385","25.795472","","","IEEE 802.15.4","29","","Ack"
"386","26.054000","::211:11:11:11","::202:2:2:2","UDP","43","23","8765  >  5678 Len=7"
"387","26.056472","","","IEEE 802.15.4","43","","Ack"
"388","26.059568","::202:2:2:2","::211:11:11:11","UDP","92","23","5678  >  8765 Len=7"
"389","26.062040","","","IEEE 802.15.4","92","","Ack"
"390","26.091000","fe80::20a:a:a:a","ff02::1a","ICMPv6","244","76","RPL Control (DODAG Information Object)"
"391","26.367000","::203:3:3:3","::201:1:1:1","UDP","80","23","8765  >  5678 Len=7"
"392","26.369472","","","IEEE 802.15.4","80","","Ack"
"393","26.384000","::201:1:1:1","::203:3:3:3","UDP","30","23","5678  >  8765 Len=7"
"394","26.386472","","","IEEE 802.15.4","30","","Ack"
"395","26.903000","::208:8:8:8","::202:2:2:2","UDP","237","23","8765  >  5678 Len=7"
"396","26.905472","","","IEEE 802.15.4","237","","Ack"
"397","26.929000","::202:2:2:2","::208:8:8:8","UDP","93","23","5678  >  8765 Len=7"
"398","26.931472","","","IEEE 802.15.4","93","","Ack"
"399","27.380000","::210:10:10:10","::201:1:1:1","UDP","122","23","8765  >  5678 Len=7"
"400","27.382472","","","IEEE 802.15.4","122","","Ack"
"401","27.422000","::201:1:1:1","::210:10:10:10","UDP","31","23","5678  >  8765 Len=7"
"402","27.424472","","","IEEE 802.15.4","31","","Ack"
"403","27.503000","::20f:f:f:f","::202:2:2:2","UDP","3","23","8765  >  5678 Len=7"
"404","27.505472","","","IEEE 802.15.4","3","","Ack"
"405","27.522000","::202:2:2:2","::20f:f:f:f","UDP","94","23","5678  >  8765 Len=7"
"406","27.524472","","","IEEE 802.15.4","94","","Ack"
"407","27.604000","fe80::20d:d:d:d","ff02::1a","ICMPv6","37","76","RPL Control (DODAG Information Object)"
"408","27.719000","::20e:e:e:e","::201:1:1:1","UDP","20","23","8765  >  5678 Len=7"
"409","27.721472","","","IEEE 802.15.4","20","","Ack"
"410","27.730000","::201:1:1:1","::20e:e:e:e","UDP","32","23","5678  >  8765 Len=7"
"411","27.732472","","","IEEE 802.15.4","32","","Ack"
"412","27.861000","::212:12:12:12","::201:1:1:1","UDP","91","23","8765  >  5678 Len=7"
"413","27.863472","","","IEEE 802.15.4","91","","Ack"
"414","27.868000","fe80::206:6:6:6","ff02::1a","ICMPv6","187","76","RPL Control (DODAG Information Object)"
"415","27.897000","::201:1:1:1","::212:12:12:12","UDP","33","23","5678  >  8765 Len=7"
"416","27.899472","","","IEEE 802.15.4","33","","Ack"
"417","28.327000","::20b:b:b:b","::202:2:2:2","UDP","117","23","8765  >  5678 Len=7"
"418","28.329472","","","IEEE 802.15.4","117","","Ack"
"419","28.371000","::202:2:2:2","::20b:b:b:b","UDP","95","23","5678  >  8765 Len=7"
"420","28.373472","","","IEEE 802.15.4","95","","Ack"
"421","28.665000","::207:7:7:7","::202:2:2:2","UDP","44","23","8765  >  5678 Len=7"
"422","28.667472","","","IEEE 802.15.4","44","","Ack"
"423","28.677000","::202:2:2:2","::207:7:7:7","UDP","96","23","5678  >  8765 Len=7"
"424","28.679472","","","IEEE 802.15.4","96","","Ack"
"425","29.454000","::215:15:15:15","::202:2:2:2","UDP","178","89","8765  >  5678 Len=73"
"426","29.458584","","","IEEE 802.15.4","178","","Ack"
"427","29.477000","::202:2:2:2","::215:15:15:15","UDP","97","89","5678  >  8765 Len=73"
"428","29.481584","","","IEEE 802.15.4","97","","Ack"
"429","29.804000","::204:4:4:4","::202:2:2:2","UDP","75","23","8765  >  5678 Len=7"
"430","29.806472","","","IEEE 802.15.4","75","","Ack"
"431","29.824000","::202:2:2:2","::204:4:4:4","UDP","98","23","5678  >  8765 Len=7"
"432","29.826472","","","IEEE 802.15.4","98","","Ack"
"433","30.006000","::20d:d:d:d","::202:2:2:2","UDP","38","23","8765  >  5678 Len=7"
"434","30.008472","","","IEEE 802.15.4","38","","Ack"
"435","30.038000","::202:2:2:2","::20d:d:d:d","UDP","99","23","5678  >  8765 Len=7"
"436","30.040472","","","IEEE 802.15.4","99","","Ack"
"437","30.151000","::20c:c:c:c","::202:2:2:2","UDP","39","23","8765  >  5678 Len=7"
"438","30.153472","","","IEEE 802.15.4","39","","Ack"
"439","30.195000","::202:2:2:2","::20c:c:c:c","UDP","100","23","5678  >  8765 Len=7"
"440","30.197472","","","IEEE 802.15.4","100","","Ack"
"441","31.170000","::206:6:6:6","::202:2:2:2","UDP","188","23","8765  >  5678 Len=7"
"442","31.172472","","","IEEE 802.15.4","188","","Ack"
"443","31.176000","::202:2:2:2","::206:6:6:6","UDP","101","23","5678  >  8765 Len=7"
"444","31.178472","","","IEEE 802.15.4","101","","Ack"
"445","31.328000","::20a:a:a:a","::202:2:2:2","UDP","245","23","8765  >  5678 Len=7"
"446","31.330472","","","IEEE 802.15.4","245","","Ack"
"447","31.358000","::202:2:2:2","::20a:a:a:a","UDP","102","23","5678  >  8765 Len=7"
"448","31.360472","","","IEEE 802.15.4","102","","Ack"
"449","31.381000","fe80::215:15:15:15","ff02::1a","ICMPv6","179","76","RPL Control (DODAG Information Object)"
"450","31.547000","::205:5:5:5","::201:1:1:1","UDP","127","23","8765  >  5678 Len=7"
"451","31.549472","","","IEEE 802.15.4","127","","Ack"
"452","31.555000","::201:1:1:1","::205:5:5:5","UDP","34","23","5678  >  8765 Len=7"
"453","31.557472","","","IEEE 802.15.4","34","","Ack"
"454","31.761000","::209:9:9:9","::201:1:1:1","UDP","144","23","8765  >  5678 Len=7"
"455","31.763472","","","IEEE 802.15.4","144","","Ack"
"456","31.787000","::201:1:1:1","::209:9:9:9","UDP","35","23","5678  >  8765 Len=7"
"457","31.789472","","","IEEE 802.15.4","35","","Ack"
"458","32.047000","::211:11:11:11","::202:2:2:2","UDP","44","23","8765  >  5678 Len=7"
"459","32.049472","","","IEEE 802.15.4","44","","Ack"
"460","32.077000","::202:2:2:2","::211:11:11:11","UDP","103","23","5678  >  8765 Len=7"
"461","32.079472","","","IEEE 802.15.4","103","","Ack"
"462","32.380000","::203:3:3:3","::201:1:1:1","UDP","81","23","8765  >  5678 Len=7"
"463","32.382472","","","IEEE 802.15.4","81","","Ack"
"464","32.395000","::201:1:1:1","::203:3:3:3","UDP","36","23","5678  >  8765 Len=7"
"465","32.397472","","","IEEE 802.15.4","36","","Ack"
"466","32.404000","fe80::203:3:3:3","ff02::1a","ICMPv6","82","76","RPL Control (DODAG Information Object)"
"467","32.735000","fe80::208:8:8:8","ff02::1a","ICMPv6","238","76","RPL Control (DODAG Information Object)"
"468","32.746000","fe80::204:4:4:4","ff02::1a","ICMPv6","76","76","RPL Control (DODAG Information Object)"
"469","32.896000","::208:8:8:8","::202:2:2:2","UDP","239","23","8765  >  5678 Len=7"
"470","32.898472","","","IEEE 802.15.4","239","","Ack"
"471","32.920000","::202:2:2:2","::208:8:8:8","UDP","104","23","5678  >  8765 Len=7"
"472","32.922472","","","IEEE 802.15.4","104","","Ack"
"473","32.987000","fe80::205:5:5:5","ff02::1a","ICMPv6","128","76","RPL Control (DODAG Information Object)"
"474","33.219000","fe80::211:11:11:11","ff02::1a","ICMPv6","45","76","RPL Control (DODAG Information Object)"
"475","33.390000","::210:10:10:10","::201:1:1:1","UDP","123","23","8765  >  5678 Len=7"
"476","33.392472","","","IEEE 802.15.4","123","","Ack"
"477","33.399000","::201:1:1:1","::210:10:10:10","UDP","37","23","5678  >  8765 Len=7"
"478","33.401472","","","IEEE 802.15.4","37","","Ack"
"479","33.542000","::20f:f:f:f","::202:2:2:2","UDP","4","23","8765  >  5678 Len=7"
"480","33.544472","","","IEEE 802.15.4","4","","Ack"
"481","33.576000","::202:2:2:2","::20f:f:f:f","UDP","105","23","5678  >  8765 Len=7"
"482","33.578472","","","IEEE 802.15.4","105","","Ack"
"483","33.707000","::20e:e:e:e","::201:1:1:1","UDP","21","23","8765  >  5678 Len=7"
"484","33.709472","","","IEEE 802.15.4","21","","Ack"
"485","33.750000","::201:1:1:1","::20e:e:e:e","UDP","38","23","5678  >  8765 Len=7"
"486","33.752472","","","IEEE 802.15.4","38","","Ack"
"487","34.314000","::20b:b:b:b","::202:2:2:2","UDP","118","23","8765  >  5678 Len=7"
"488","34.316472","","","IEEE 802.15.4","118","","Ack"
"489","34.350000","::202:2:2:2","::20b:b:b:b","UDP","106","23","5678  >  8765 Len=7"
"490","34.352472","","","IEEE 802.15.4","106","","Ack"
"491","34.658000","::207:7:7:7","::202:2:2:2","UDP","45","23","8765  >  5678 Len=7"
"492","34.660472","","","IEEE 802.15.4","45","","Ack"
"493","34.687000","::202:2:2:2","::207:7:7:7","UDP","107","23","5678  >  8765 Len=7"
"494","34.689472","","","IEEE 802.15.4","107","","Ack"
"495","34.732000","fe80::210:10:10:10","ff02::1a","ICMPv6","124","76","RPL Control (DODAG Information Object)"
"496","35.802000","::204:4:4:4","::202:2:2:2","UDP","77","23","8765  >  5678 Len=7"
"497","35.804472","","","IEEE 802.15.4","77","","Ack"
"498","35.808000","::202:2:2:2","::204:4:4:4","UDP","108","23","5678  >  8765 Len=7"
"499","35.810472","","","IEEE 802.15.4","108","","Ack"
"500","35.990000","::20d:d:d:d","::202:2:2:2","UDP","39","23","8765  >  5678 Len=7"
"501","35.992472","","","IEEE 802.15.4","39","","Ack"
"502","36.001000","::202:2:2:2","::20d:d:d:d","UDP","109","23","5678  >  8765 Len=7"
"503","36.003472","","","IEEE 802.15.4","109","","Ack"
"504","36.135000","::20c:c:c:c","::202:2:2:2","UDP","40","23","8765  >  5678 Len=7"
"505","36.137472","","","IEEE 802.15.4","40","","Ack"
"506","36.173000","::202:2:2:2","::20c:c:c:c","UDP","110","23","5678  >  8765 Len=7"
"507","36.175472","","","IEEE 802.15.4","110","","Ack"
"508","37.171000","::206:6:6:6","::202:2:2:2","UDP","189","23","8765  >  5678 Len=7"
"509","37.173472","","","IEEE 802.15.4","189","","Ack"
"510","37.203000","::202:2:2:2","::206:6:6:6","UDP","111","23","5678  >  8765 Len=7"
"511","37.205472","","","IEEE 802.15.4","111","","Ack"
"512","37.291000","::20a:a:a:a","::202:2:2:2","UDP","246","23","8765  >  5678 Len=7"
"513","37.293472","","","IEEE 802.15.4","246","","Ack"
"514","37.321000","::202:2:2:2","::20a:a:a:a","UDP","112","23","5678  >  8765 Len=7"
"515","37.323472","","","IEEE 802.15.4","112","","Ack"
"516","37.568000","::205:5:5:5","::201:1:1:1","UDP","129","23","8765  >  5678 Len=7"
"517","37.570472","","","IEEE 802.15.4","129","","Ack"
"518","37.583000","::201:1:1:1","::205:5:5:5","UDP","39","23","5678  >  8765 Len=7"
"519","37.585472","","","IEEE 802.15.4","39","","Ack"
"520","37.728000","fe80::209:9:9:9","ff02::1a","ICMPv6","145","76","RPL Control (DODAG Information Object)"
"521","37.765000","::209:9:9:9","::201:1:1:1","UDP","146","23","8765  >  5678 Len=7"
"522","37.767472","","","IEEE 802.15.4","146","","Ack"
"523","37.797000","::201:1:1:1","::209:9:9:9","UDP","40","23","5678  >  8765 Len=7"
"524","37.799472","","","IEEE 802.15.4","40","","Ack"
"525","37.851000","fe80::20a:a:a:a","ff02::1a","ICMPv6","247","76","RPL Control (DODAG Information Object)"
"526","38.053000","::211:11:11:11","::202:2:2:2","UDP","46","23","8765  >  5678 Len=7"
"527","38.055472","","","IEEE 802.15.4","46","","Ack"
"528","38.089000","::202:2:2:2","::211:11:11:11","UDP","113","23","5678  >  8765 Len=7"
"529","38.091472","","","IEEE 802.15.4","113","","Ack"
"530","38.113000","fe80::20f:f:f:f","ff02::1a","ICMPv6","5","76","RPL Control (DODAG Information Object)"
"531","38.382000","::203:3:3:3","::201:1:1:1","UDP","83","23","8765  >  5678 Len=7"
"532","38.384472","","","IEEE 802.15.4","83","","Ack"
"533","38.416000","::201:1:1:1","::203:3:3:3","UDP","41","23","5678  >  8765 Len=7"
"534","38.418472","","","IEEE 802.15.4","41","","Ack"
"535","38.453000","fe80::20c:c:c:c","ff02::1a","ICMPv6","41","76","RPL Control (DODAG Information Object)"
"536","38.883000","::208:8:8:8","::202:2:2:2","UDP","240","23","8765  >  5678 Len=7"
"537","38.885472","","","IEEE 802.15.4","240","","Ack"
"538","38.898000","::202:2:2:2","::208:8:8:8","UDP","114","23","5678  >  8765 Len=7"
"539","38.900472","","","IEEE 802.15.4","114","","Ack"
"540","39.122000","fe80::20b:b:b:b","ff02::1a","ICMPv6","119","76","RPL Control (DODAG Information Object)"
"541","39.400000","::210:10:10:10","::201:1:1:1","UDP","125","23","8765  >  5678 Len=7"
"542","39.402472","","","IEEE 802.15.4","125","","Ack"
"543","39.408000","fe80::20e:e:e:e","ff02::1a","ICMPv6","22","76","RPL Control (DODAG Information Object)"
"544","39.431000","::201:1:1:1","::210:10:10:10","UDP","42","23","5678  >  8765 Len=7"
"545","39.433472","","","IEEE 802.15.4","42","","Ack"
"546","39.527000","::20f:f:f:f","::202:2:2:2","UDP","6","23","8765  >  5678 Len=7"
"547","39.529472","","","IEEE 802.15.4","6","","Ack"
"548","39.532568","::202:2:2:2","::20f:f:f:f","UDP","115","23","5678  >  8765 Len=7"
"549","39.535040","","","IEEE 802.15.4","115","","Ack"
"550","39.723000","::20e:e:e:e","::201:1:1:1","UDP","23","23","8765  >  5678 Len=7"
"551","39.725472","","","IEEE 802.15.4","23","","Ack"
"552","39.741000","::201:1:1:1","::20e:e:e:e","UDP","43","23","5678  >  8765 Len=7"
"553","39.743472","","","IEEE 802.15.4","43","","Ack"
"554","40.327000","::20b:b:b:b","::202:2:2:2","UDP","120","23","8765  >  5678 Len=7"
"555","40.329472","","","IEEE 802.15.4","120","","Ack"
"556","40.335000","::202:2:2:2","::20b:b:b:b","UDP","116","23","5678  >  8765 Len=7"
"557","40.337472","","","IEEE 802.15.4","116","","Ack"
"558","40.428000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","180","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"559","40.432936","","","IEEE 802.15.4","180","","Ack"
"560","40.444000","::215:15:15:15","::202:2:2:2","UDP","181","143","8765  >  5678 Len=127"
"561","40.447336","","","IEEE 802.15.4","181","","Ack"
"562","40.483000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","117","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"563","40.487936","","","IEEE 802.15.4","117","","Ack"
"564","40.526000","::202:2:2:2","::215:15:15:15","UDP","118","143","5678  >  8765 Len=127"
"565","40.529336","","","IEEE 802.15.4","118","","Ack"
"566","40.638000","::207:7:7:7","::202:2:2:2","UDP","46","23","8765  >  5678 Len=7"
"567","40.640472","","","IEEE 802.15.4","46","","Ack"
"568","40.653000","::202:2:2:2","::207:7:7:7","UDP","119","23","5678  >  8765 Len=7"
