"No.","Time","Source","Destination","Protocol","Sequence Number","Payload Length","Info"
"421","25.830000","fe80::212:12:12:12","ff02::1a","ICMPv6","90","76","RPL Control (DODAG Information Object)"
"422","26.094000","fe80::209:9:9:9","ff02::1a","ICMPv6","141","76","RPL Control (DODAG Information Object)"
"423","26.205000","fe80::203:3:3:3","ff02::1a","ICMPv6","78","76","RPL Control (DODAG Information Object)"
"424","26.841000","::204:4:4:4","::202:2:2:2","UDP","72","23","8765  >  5678 Len=7"
"425","26.843472","","","IEEE 802.15.4","72","","Ack"
"426","26.882000","::202:2:2:2","::204:4:4:4","UDP","84","23","5678  >  8765 Len=7"
"427","26.884472","","","IEEE 802.15.4","84","","Ack"
"428","27.043000","::20d:d:d:d","::202:2:2:2","UDP","38","23","8765  >  5678 Len=7"
"429","27.045472","","","IEEE 802.15.4","38","","Ack"
"430","27.064000","::202:2:2:2","::20d:d:d:d","UDP","85","23","5678  >  8765 Len=7"
"431","27.066472","","","IEEE 802.15.4","85","","Ack"
"432","27.066568","fe80::204:4:4:4","ff02::1a","ICMPv6","73","76","RPL Control (DODAG Information Object)"
"433","27.767000","fe80::20a:a:a:a","ff02::1a","ICMPv6","242","76","RPL Control (DODAG Information Object)"
"434","27.906000","::212:12:12:12","::201:1:1:1","UDP","91","23","8765  >  5678 Len=7"
"435","27.908472","","","IEEE 802.15.4","91","","Ack"
"436","27.938000","::201:1:1:1","::212:12:12:12","UDP","36","23","5678  >  8765 Len=7"
"437","27.940472","","","IEEE 802.15.4","36","","Ack"
"438","28.031000","::214:14:14:14","::202:2:2:2","UDP","121","23","8765  >  5678 Len=7"
"439","28.033472","","","IEEE 802.15.4","121","","Ack"
"440","28.069000","::202:2:2:2","::214:14:14:14","UDP","86","23","5678  >  8765 Len=7"
"441","28.071472","","","IEEE 802.15.4","86","","Ack"
"442","28.202000","::206:6:6:6","::202:2:2:2","UDP","184","23","8765  >  5678 Len=7"
"443","28.204472","","","IEEE 802.15.4","184","","Ack"
"444","28.231000","::202:2:2:2","::206:6:6:6","UDP","87","23","5678  >  8765 Len=7"
"445","28.233472","","","IEEE 802.15.4","87","","Ack"
"446","28.289000","::213:13:13:13","::201:1:1:1","UDP","230","23","8765  >  5678 Len=7"
"447","28.291472","","","IEEE 802.15.4","230","","Ack"
"448","28.325000","::201:1:1:1","::213:13:13:13","UDP","37","23","5678  >  8765 Len=7"
"449","28.327472","","","IEEE 802.15.4","37","","Ack"
"450","28.355000","::20a:a:a:a","::202:2:2:2","UDP","243","23","8765  >  5678 Len=7"
"451","28.357472","","","IEEE 802.15.4","243","","Ack"
"452","28.360568","::202:2:2:2","::20a:a:a:a","UDP","88","23","5678  >  8765 Len=7"
"453","28.363040","","","IEEE 802.15.4","88","","Ack"
"454","28.790000","::209:9:9:9","::201:1:1:1","UDP","142","23","8765  >  5678 Len=7"
"455","28.792472","","","IEEE 802.15.4","142","","Ack"
"456","28.801000","::201:1:1:1","::209:9:9:9","UDP","38","23","5678  >  8765 Len=7"
"457","28.803472","","","IEEE 802.15.4","38","","Ack"
"458","29.250000","00:16:00:16:00:16:00:16","00:01:00:01:00:01:00:01","6LoWPAN","207","","Data, Dst: EquipTra_01:00:01:00:01, Src: CelleBri_16:00:16:00:16"
"459","29.254936","","","IEEE 802.15.4","207","","Ack"
"460","29.297000","::216:16:16:16","::201:1:1:1","UDP","208","179","8765  >  5678 Len=163"
"461","29.301488","","","IEEE 802.15.4","208","","Ack"
"462","29.314000","00:01:00:01:00:01:00:01","00:16:00:16:00:16:00:16","6LoWPAN","39","","Data, Dst: CelleBri_16:00:16:00:16, Src: EquipTra_01:00:01:00:01"
"463","29.318936","","","IEEE 802.15.4","39","","Ack"
"464","29.333000","::201:1:1:1","::216:16:16:16","UDP","40","179","5678  >  8765 Len=163"
"465","29.337488","","","IEEE 802.15.4","40","","Ack"
"466","29.414000","::203:3:3:3","::201:1:1:1","UDP","79","23","8765  >  5678 Len=7"
"467","29.416472","","","IEEE 802.15.4","79","","Ack"
"468","29.449000","::201:1:1:1","::203:3:3:3","UDP","41","23","5678  >  8765 Len=7"
"469","29.451472","","","IEEE 802.15.4","41","","Ack"
"470","29.461000","::215:15:15:15","::202:2:2:2","UDP","178","98","8765  >  5678 Len=82"
"471","29.465872","","","IEEE 802.15.4","178","","Ack"
"472","29.475000","::202:2:2:2","::215:15:15:15","UDP","89","98","5678  >  8765 Len=82"
"473","29.479872","","","IEEE 802.15.4","89","","Ack"
"474","29.516000","00:17:00:17:00:17:00:17","00:01:00:01:00:01:00:01","6LoWPAN","133","","Data, Dst: EquipTra_01:00:01:00:01, Src: ARRISGro_17:00:17:00:17"
"475","29.520936","","","IEEE 802.15.4","133","","Ack"
"476","29.564000","00:17:00:17:00:17:00:17","00:01:00:01:00:01:00:01","6LoWPAN","134","","Data, Dst: EquipTra_01:00:01:00:01, Src: ARRISGro_17:00:17:00:17"
"477","29.568904","","","IEEE 802.15.4","134","","Ack"
"478","29.609000","::217:17:17:17","::201:1:1:1","UDP","135","265","8765  >  5678 Len=249"
"479","29.613168","","","IEEE 802.15.4","135","","Ack"
"480","29.626000","00:01:00:01:00:01:00:01","00:17:00:17:00:17:00:17","6LoWPAN","42","","Data, Dst: ARRISGro_17:00:17:00:17, Src: EquipTra_01:00:01:00:01"
"481","29.630936","","","IEEE 802.15.4","42","","Ack"
"482","29.661000","00:01:00:01:00:01:00:01","00:17:00:17:00:17:00:17","6LoWPAN","43","","Data, Dst: ARRISGro_17:00:17:00:17, Src: EquipTra_01:00:01:00:01"
"483","29.665904","","","IEEE 802.15.4","43","","Ack"
"484","29.684000","::201:1:1:1","::217:17:17:17","UDP","44","265","5678  >  8765 Len=249"
"485","29.688168","","","IEEE 802.15.4","44","","Ack"
"486","29.937000","::208:8:8:8","::202:2:2:2","UDP","236","23","8765  >  5678 Len=7"
"487","29.939472","","","IEEE 802.15.4","236","","Ack"
"488","29.958000","::202:2:2:2","::208:8:8:8","UDP","90","23","5678  >  8765 Len=7"
"489","29.960472","","","IEEE 802.15.4","90","","Ack"
"490","30.402000","fe80::213:13:13:13","ff02::1a","ICMPv6","231","76","RPL Control (DODAG Information Object)"
"491","30.737000","::20e:e:e:e","::201:1:1:1","UDP","21","23","8765  >  5678 Len=7"
"492","30.739472","","","IEEE 802.15.4","21","","Ack"
"493","30.772000","::201:1:1:1","::20e:e:e:e","UDP","45","23","5678  >  8765 Len=7"
"494","30.774472","","","IEEE 802.15.4","45","","Ack"
"495","31.370000","::20b:b:b:b","::202:2:2:2","UDP","115","23","8765  >  5678 Len=7"
"496","31.372472","","","IEEE 802.15.4","115","","Ack"
"497","31.395000","::202:2:2:2","::20b:b:b:b","UDP","91","23","5678  >  8765 Len=7"
"498","31.397472","","","IEEE 802.15.4","91","","Ack"
"499","33.170000","::20c:c:c:c","::202:2:2:2","UDP","38","23","8765  >  5678 Len=7"
"500","33.172472","","","IEEE 802.15.4","38","","Ack"
"501","33.200000","::202:2:2:2","::20c:c:c:c","UDP","92","23","5678  >  8765 Len=7"
"502","33.202472","","","IEEE 802.15.4","92","","Ack"
"503","33.451000","fe80::207:7:7:7","ff02::1a","ICMPv6","44","76","RPL Control (DODAG Information Object)"
"504","33.464000","::210:10:10:10","::201:1:1:1","UDP","122","23","8765  >  5678 Len=7"
"505","33.466472","","","IEEE 802.15.4","122","","Ack"
"506","33.505000","::201:1:1:1","::210:10:10:10","UDP","46","23","5678  >  8765 Len=7"
"507","33.507472","","","IEEE 802.15.4","46","","Ack"
"508","33.985000","fe80::206:6:6:6","ff02::1a","ICMPv6","185","76","RPL Control (DODAG Information Object)"
"509","34.227000","fe80::205:5:5:5","ff02::1a","ICMPv6","126","76","RPL Control (DODAG Information Object)"
"510","34.595000","::205:5:5:5","::201:1:1:1","UDP","127","23","8765  >  5678 Len=7"
"511","34.597472","","","IEEE 802.15.4","127","","Ack"
"512","34.618000","::201:1:1:1","::205:5:5:5","UDP","47","23","5678  >  8765 Len=7"
"513","34.620472","","","IEEE 802.15.4","47","","Ack"
"514","34.800000","fe80::215:15:15:15","ff02::1a","ICMPv6","179","76","RPL Control (DODAG Information Object)"
"515","35.109000","::211:11:11:11","::202:2:2:2","UDP","42","23","8765  >  5678 Len=7"
"516","35.111472","","","IEEE 802.15.4","42","","Ack"
"517","35.121000","::202:2:2:2","::211:11:11:11","UDP","93","23","5678  >  8765 Len=7"
"518","35.123472","","","IEEE 802.15.4","93","","Ack"
"519","35.450000","fe80::208:8:8:8","ff02::1a","ICMPv6","237","76","RPL Control (DODAG Information Object)"
"520","35.537000","::20f:f:f:f","::202:2:2:2","UDP","3","23","8765  >  5678 Len=7"
"521","35.539472","","","IEEE 802.15.4","3","","Ack"
"522","35.557000","::202:2:2:2","::20f:f:f:f","UDP","94","23","5678  >  8765 Len=7"
"523","35.559472","","","IEEE 802.15.4","94","","Ack"
"524","36.030000","fe80::210:10:10:10","ff02::1a","ICMPv6","123","76","RPL Control (DODAG Information Object)"
"525","36.168000","fe80::20e:e:e:e","ff02::1a","ICMPv6","22","76","RPL Control (DODAG Information Object)"
"526","36.699000","::207:7:7:7","::202:2:2:2","UDP","45","23","8765  >  5678 Len=7"
"527","36.701472","","","IEEE 802.15.4","45","","Ack"
"528","36.721000","::202:2:2:2","::207:7:7:7","UDP","95","23","5678  >  8765 Len=7"
"529","36.723472","","","IEEE 802.15.4","95","","Ack"
"530","36.940000","fe80::20b:b:b:b","ff02::1a","ICMPv6","116","76","RPL Control (DODAG Information Object)"
"531","37.207000","fe80::217:17:17:17","ff02::1a","ICMPv6","136","76","RPL Control (DODAG Information Object)"
"532","37.431000","fe80::211:11:11:11","ff02::1a","ICMPv6","43","76","RPL Control (DODAG Information Object)"
